phishtank_id,phishtank_url,phishtank_online,phishtank_verified,crawl_date,crawl_final_url,crawl_page_input
9244129,https://specialforcerush.weebly.com/,True,True,2026-07-08,https://specialforcerush.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-230528529303725435', 'name': '_u230528529303725435', 'page_height': 2311, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 180, 'x': 1595.5, 'y': 1429.296875}, {'autocomplete': '', 'disabled': False, 'height': 42.9375, 'id': 'input-600409901806546969', 'name': '_u600409901806546969', 'page_height': 2311, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 180, 'x': 1595.5, 'y': 1525.234375}]"
9461148,https://specific-encounter-773284.framer.app/,True,True,2026-07-08,https://specific-encounter-773284.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 40, 'id': '', 'name': 'Email', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'enter username', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 240, 'x': 1108.796875, 'y': 236.40625}, {'autocomplete': '', 'disabled': False, 'height': 40, 'id': '', 'name': 'Name', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'enter password', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 240, 'x': 1108.796875, 'y': 320.8125}]"
9452275,https://spectrumcharter038.framer.website/,True,True,2026-07-08,https://spectrumcharter038.framer.website/,"[{'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Username', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 381, 'x': 1089.5, 'y': 252.40625}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Pāssword', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 381, 'x': 1089.5, 'y': 336.8125}]"
9345478,https://spectrummaillsauth.weebly.com/,True,True,2026-07-08,https://spectrummaillsauth.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 35, 'id': 'input-384577313744933608', 'name': '_u384577313744933608', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 321.328125, 'x': 1119.328125, 'y': 332}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': 'checkbox-0-_u467013595834895597', 'name': '_u467013595834895597[Remember Email Address]', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 16, 'x': 1119.328125, 'y': 406}, {'autocomplete': '', 'disabled': False, 'height': 35, 'id': 'input-905004270677444838', 'name': '_u905004270677444838', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 321.328125, 'x': 1119.328125, 'y': 478}]"
9349852,https://sportbetadderapk.weebly.com/,True,True,2026-07-08,https://sportbetadderapk.weebly.com/,"[{'autocomplete': 'off', 'disabled': False, 'height': 53, 'id': '', 'name': 'q', 'page_height': 2501, 'page_width': 2560, 'placeholder': 'Search', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 936, 'x': 812, 'y': 146}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-526816022390973958', 'name': '_u526816022390973958[first]', 'page_height': 2501, 'page_width': 2560, 'placeholder': 'First', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 160, 'x': 812, 'y': 1253}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-526816022390973958-1', 'name': '_u526816022390973958[last]', 'page_height': 2501, 'page_width': 2560, 'placeholder': 'Last', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 220, 'x': 992, 'y': 1253}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-806163696923959940', 'name': '_u806163696923959940', 'page_height': 2501, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1346}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-175128307785069243', 'name': '_u175128307785069243', 'page_height': 2501, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1434}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-148966713865384108', 'name': '_u148966713865384108', 'page_height': 2501, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1522}]"
9270240,https://sportbetng247.weebly.com/,True,True,2026-07-08,https://sportbetng247.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 25, 'id': 'input-666299266573714333', 'name': '_u666299266573714333[number]', 'page_height': 1593, 'page_width': 2567, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 187, 'x': 8, 'y': 752.21875}, {'autocomplete': '', 'disabled': False, 'height': 25, 'id': 'input-889804917409126308', 'name': '_u889804917409126308[first]', 'page_height': 1593, 'page_width': 2567, 'placeholder': 'First', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 160, 'x': 1295, 'y': 752.21875}, {'autocomplete': '', 'disabled': False, 'height': 25, 'id': 'input-889804917409126308-1', 'name': '_u889804917409126308[last]', 'page_height': 1593, 'page_width': 2567, 'placeholder': 'Last', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 220, 'x': 1475, 'y': 752.21875}, {'autocomplete': '', 'disabled': False, 'height': 25, 'id': 'input-762837820429316795', 'name': '_u762837820429316795', 'page_height': 1593, 'page_width': 2567, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 8, 'y': 817.21875}, {'autocomplete': '', 'disabled': False, 'height': 25, 'id': 'input-290113761792723376', 'name': '_u290113761792723376', 'page_height': 1593, 'page_width': 2567, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 8, 'y': 865.21875}]"
9330344,https://sportybet-winningodd.weebly.com/,True,True,2026-07-08,https://sportybet-winningodd.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-429785783879325585', 'name': '_u429785783879325585[first]', 'page_height': 2101, 'page_width': 2560, 'placeholder': 'First', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 160, 'x': 637, 'y': 917.09375}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-429785783879325585-1', 'name': '_u429785783879325585[last]', 'page_height': 2101, 'page_width': 2560, 'placeholder': 'Last', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 220, 'x': 817, 'y': 917.09375}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-258866616618304172', 'name': '_u258866616618304172[number]', 'page_height': 2101, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 637, 'y': 995.09375}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-583481495250179739', 'name': '_u583481495250179739', 'page_height': 2101, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 100, 'x': 637, 'y': 1172.09375}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-0-_u884735872337909246', 'name': '_u884735872337909246', 'page_height': 2101, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 637, 'y': 1255.09375}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-1-_u884735872337909246', 'name': '_u884735872337909246', 'page_height': 2101, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 637, 'y': 1284.09375}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-2-_u884735872337909246', 'name': '_u884735872337909246', 'page_height': 2101, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 637, 'y': 1313.09375}]"
9349836,https://sportybetadder-012.weebly.com/,True,True,2026-07-08,https://sportybetadder-012.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-621846076351728000', 'name': '_u621846076351728000[first]', 'page_height': 2577, 'page_width': 2560, 'placeholder': 'First', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 160, 'x': 812, 'y': 1356}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-621846076351728000-1', 'name': '_u621846076351728000[last]', 'page_height': 2577, 'page_width': 2560, 'placeholder': 'Last', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 220, 'x': 992, 'y': 1356}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-510277272443809698', 'name': '_u510277272443809698', 'page_height': 2577, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1449}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-162140548174619183', 'name': '_u162140548174619183', 'page_height': 2577, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1537}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-347936204364719857', 'name': '_u347936204364719857', 'page_height': 2577, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1625}]"
9302737,https://sportybetadder001.weebly.com/,True,True,2026-07-08,https://sportybetadder001.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-771710334871208542', 'name': '_u771710334871208542[number]', 'page_height': 1690, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 175, 'x': 812, 'y': 914}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-889353214276302602', 'name': '_u889353214276302602', 'page_height': 1690, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 986}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-564421434798079454', 'name': '_u564421434798079454', 'page_height': 1690, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1068}]"
9345470,https://sportybetadderwebs86.weebly.com/,True,True,2026-07-08,https://sportybetadderwebs86.weebly.com/,"[{'autocomplete': 'off', 'disabled': False, 'height': 53, 'id': '', 'name': 'q', 'page_height': 3028, 'page_width': 2560, 'placeholder': 'Search', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 936, 'x': 812, 'y': 146}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-678868144250125313', 'name': '_u678868144250125313[first]', 'page_height': 3028, 'page_width': 2560, 'placeholder': 'First', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 160, 'x': 812, 'y': 1023}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-678868144250125313-1', 'name': '_u678868144250125313[last]', 'page_height': 3028, 'page_width': 2560, 'placeholder': 'Last', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 220, 'x': 992, 'y': 1023}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-978912516733285034', 'name': '_u978912516733285034', 'page_height': 3028, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 812, 'y': 1116}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-611078298386719719', 'name': '_u611078298386719719', 'page_height': 3028, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 812, 'y': 1204}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-489330594885783096', 'name': '_u489330594885783096', 'page_height': 3028, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 100, 'x': 812, 'y': 1292}]"
9345493,https://sportybetbalanceadderssappss.weebly.com/,True,True,2026-07-08,https://sportybetbalanceadderssappss.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-202658746653898275', 'name': '_u202658746653898275[number]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 850, 'y': 559.5}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-459810239164894915', 'name': '_u459810239164894915[number]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 850, 'y': 640.5}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-705827999745541645', 'name': '_u705827999745541645[number]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 850, 'y': 721.5}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-250965989174538395', 'name': '_u250965989174538395[number]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 200, 'x': 850, 'y': 802.5}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'checkbox-0-_u497087350700117678', 'name': '_u497087350700117678[1000k to hack 100,000k ]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 20, 'x': 850, 'y': 888.5}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'checkbox-1-_u497087350700117678', 'name': '_u497087350700117678[2000k to hack 200,000k]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 20, 'x': 850, 'y': 918.5}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'checkbox-2-_u497087350700117678', 'name': '_u497087350700117678[3000k to hack 300,000k]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 20, 'x': 850, 'y': 948.5}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'checkbox-3-_u497087350700117678', 'name': '_u497087350700117678[4000k to hack 400,000k]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 20, 'x': 850, 'y': 978.5}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'checkbox-4-_u497087350700117678', 'name': '_u497087350700117678[5000k to hack unlimited ]', 'page_height': 1465, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 20, 'x': 850, 'y': 1008.5}]"
9330343,https://sportybetbalanceadderx.weebly.com/,True,True,2026-07-08,https://sportybetbalanceadderx.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-916691021503191227', 'name': '_u916691021503191227[first]', 'page_height': 2030, 'page_width': 2560, 'placeholder': 'First', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 160, 'x': 850, 'y': 553}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-916691021503191227-1', 'name': '_u916691021503191227[last]', 'page_height': 2030, 'page_width': 2560, 'placeholder': 'Last', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 220, 'x': 1030, 'y': 553}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-871560613190232069', 'name': '_u871560613190232069', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 850, 'y': 629}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-384480188578643169', 'name': '_u384480188578643169', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 850, 'y': 705}, {'autocomplete': '', 'disabled': False, 'height': 39, 'id': 'input-271070458568700287', 'name': '_u271070458568700287', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 850, 'y': 781}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-0-_u375536494272320201', 'name': '_u375536494272320201', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 850, 'y': 862}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-1-_u375536494272320201', 'name': '_u375536494272320201', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 850, 'y': 892}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-2-_u375536494272320201', 'name': '_u375536494272320201', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 850, 'y': 922}, {'autocomplete': '', 'disabled': False, 'height': 20, 'id': 'radio-3-_u375536494272320201', 'name': '_u375536494272320201', 'page_height': 2030, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'radio', 'visible': True, 'width': 20, 'x': 850, 'y': 952}]"
9302738,https://sportybetgift.weebly.com/,True,True,2026-07-08,https://sportybetgift.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-754923377926852302', 'name': '_u754923377926852302[number]', 'page_height': 1810, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 175, 'x': 812, 'y': 1032}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-156162100370481841', 'name': '_u156162100370481841', 'page_height': 1810, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1104}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-106907610243490173', 'name': '_u106907610243490173', 'page_height': 1810, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 812, 'y': 1186}]"
9345488,https://sportybonuscredit.weebly.com/,True,True,2026-07-08,https://sportybonuscredit.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 40, 'id': 'input-746881005424162610', 'name': '_u746881005424162610', 'page_height': 1720, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 720, 'y': 928}, {'autocomplete': '', 'disabled': False, 'height': 40, 'id': 'input-579529980318439114', 'name': '_u579529980318439114', 'page_height': 1720, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 720, 'y': 1010}, {'autocomplete': '', 'disabled': False, 'height': 40, 'id': 'input-743528394569525504', 'name': '_u743528394569525504', 'page_height': 1720, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 720, 'y': 1092}]"
9389748,https://spotify-login.vercel.app/,True,True,2026-07-08,https://spotify-login.vercel.app/,"[{'autocomplete': '', 'disabled': False, 'height': 50, 'id': 'email', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Email address or username', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 448, 'x': 1056, 'y': 449}, {'autocomplete': '', 'disabled': False, 'height': 50, 'id': 'password', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': 'Password', 'readonly': False, 'tag': 'input', 'type': 'password', 'visible': True, 'width': 448, 'x': 1056, 'y': 543}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': 'checkbox', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 16, 'x': 1056, 'y': 663}]"
9436970,https://ssnarmy.to/login,True,True,2026-07-08,https://ssnarmy.to/login,"[{'autocomplete': 'off', 'disabled': False, 'height': 44.5, 'id': '', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 418, 'x': 1071, 'y': 226.15625}, {'autocomplete': 'off', 'disabled': False, 'height': 44.5, 'id': '', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'password', 'visible': True, 'width': 418, 'x': 1071, 'y': 311.15625}]"
9247978,https://sso-nifty-com-sso.weebly.com/,True,True,2026-07-08,https://sso-nifty-com-sso.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 35, 'id': 'input-414204307661851560', 'name': '_u414204307661851560', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1097.828125, 'y': 574.5}, {'autocomplete': '', 'disabled': False, 'height': 35, 'id': 'input-925812473487908726', 'name': '_u925812473487908726', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1097.828125, 'y': 650.5}]"
9330341,https://ssochambres.weebly.com/,True,True,2026-07-08,https://ssochambres.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-336817747844833659', 'name': '_u336817747844833659', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1119.875, 'y': 428}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-857305526360247070', 'name': '_u857305526360247070', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1119.875, 'y': 510}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'input-573123009418473097', 'name': '_u573123009418473097', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 1119.875, 'y': 592}]"
9351679,https://ssos-ehess.weebly.com/,True,True,2026-07-08,https://ssos-ehess.weebly.com/,"[{'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-775399352426447965', 'name': '_u775399352426447965', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 473.59375}, {'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-372153572660821393', 'name': '_u372153572660821393', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 550.59375}, {'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-480029772979229974', 'name': '_u480029772979229974', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 627.59375}, {'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-559393447374476061', 'name': '_u559393447374476061', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 704.59375}, {'autocomplete': '', 'disabled': False, 'height': 43, 'id': 'input-859860272511753296', 'name': '_u859860272511753296', 'page_height': 1363, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 370, 'x': 770, 'y': 781.59375}]"
9466330,https://static-orchid-743996.framer.app/,True,True,2026-07-08,https://static-orchid-743996.framer.app/,"[{'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Adresse e-mail', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 630, 'x': 913.796875, 'y': 343.40625}, {'autocomplete': '', 'disabled': False, 'height': 16, 'id': '', 'name': 'Mot de passe', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 630, 'x': 913.796875, 'y': 427.8125}]"
9372729,https://stella-f22dc1.webflow.io/,True,True,2026-07-08,https://stella-f22dc1.webflow.io/,"[{'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'email', 'name': 'email', 'page_height': 1341, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 2480, 'x': 40, 'y': 281.984375}, {'autocomplete': '', 'disabled': False, 'height': 38, 'id': 'name', 'name': 'name', 'page_height': 1341, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 2480, 'x': 40, 'y': 359.984375}, {'autocomplete': '', 'disabled': False, 'height': 13, 'id': 'Checkbox', 'name': 'Checkbox', 'page_height': 1341, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 13, 'x': 40, 'y': 459.984375}, {'autocomplete': '', 'disabled': False, 'height': 13, 'id': 'checkbox', 'name': 'checkbox', 'page_height': 1341, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 13, 'x': 40, 'y': 499.984375}, {'autocomplete': '', 'disabled': False, 'height': 13, 'id': 'checkbox', 'name': 'checkbox', 'page_height': 1341, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'checkbox', 'visible': True, 'width': 13, 'x': 40, 'y': 539.984375}, {'autocomplete': '', 'disabled': False, 'height': 52, 'id': '', 'name': '', 'page_height': 1341, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'submit', 'visible': True, 'width': 113.828125, 'x': 1223.078125, 'y': 605.984375}]"
9270241,https://stephaniepetit774.wixsite.com/my-site-1/contact,True,True,2026-07-08,https://stephaniepetit774.wixsite.com/my-site-1/contact,"[{'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'form-field-input-8ffeec5e-d1fd-49d4-b311-bf77a33d3eea-comp-mg7orjy7-', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'email', 'visible': True, 'width': 409, 'x': 1089.5, 'y': 517.359375}, {'autocomplete': '', 'disabled': False, 'height': 36, 'id': 'form-field-input-46d52be5-a552-42c7-adcd-0121105da29b-comp-mg7orjy7-', 'name': '', 'page_height': 1301, 'page_width': 2560, 'placeholder': '', 'readonly': False, 'tag': 'input', 'type': 'text', 'visible': True, 'width': 409, 'x': 1089.5, 'y': 604.359375}]"
