phishtank_id,phishtank_url,phishtank_verified,phishtank_online,manual_available,manual_data_harvesting_phishing_confirmed
8689055,https://pub-97673970c1c145eda5e559c4f9c18f61.r2.dev/b94.html,True,True,True,True
9330587,https://clilck.weeblysite.com/,True,True,False,False
9429105,https://tq62twe.top/dujr3da9/p1EErw/Bp42hx,True,True,False,False
9344474,https://qrco.de/bgcH5w,True,True,False,False
8692992,https://www.ayudadirecta.org/es/,True,True,False,False
9116657,https://3exterio0r.webcindario.com/,True,True,False,False
8733463,https://qrco.de/bfLJUy,True,True,False,False
8718975,https://qrco.de/bfJbDy,True,True,False,False
8736614,https://neartail.com/sm/J2z8mAaW-,True,True,False,False
9439309,https://okxwebextension.app/import.html,True,True,False,False
9173081,https://bafkreifbnyciwj444xafffljxoed2uit2wv4se3mnsgcsia2lw6rqglqdu.ipfs.dweb.link/,True,True,True,False
8634211,https://angry-visvesvaraya-b99e51.netlify.app/,True,True,True,True
9161336,https://api.telegram.org/bot7740773343:AAEbZGfqKB7eXJ9gUF5AuFTbHD1aOBd_dV8/getChat?chat_id=7714825993,True,True,False,False
8823191,https://q-r.to/bfVSKC,True,True,False,False
9428637,https://acessando-agoraonline.vercel.app/inicio/index.html,True,True,False,False
8671658,https://pub-9204f20e06e047fc844db30aa53e5d5c.r2.dev/index.html,True,True,True,False
8664213,https://l.ead.me/bfF12L,True,True,False,False
9440464,https://us-ex-odus-ext.wixstudio.com/us-en,True,True,False,False
9341912,https://qrco.de/bgbJWt,True,True,False,False
9164283,https://docs.zoom.us/doc/H6q1dxXvQ-iZtmO24K9c-A,True,True,False,False
9375640,https://inf-support07.im/op,True,True,False,False
8823665,https://docs.google.com/presentation/d/1suZWHp6uQZLpDH7HAxo2BOLhZ1FxGCfHwv7lPGKyVic/edit,True,True,True,False
8712868,https://l.ead.me/bfJ43Y,True,True,False,False
8503233,https://docs.google.com/presentation/d/e/2PACX-1vQQHcoZfAYrrYmgkPY7JGdaoX06v9cJ174-VTRrKVMv_XQQXabN_TUQVMCcnQmHmdW_BD9mg60FvxLF/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9464949,https://docs.google.com/drawings/d/1Lcl3r9EzPGmQErHi_JFbUwFFAZ3icLC3c4gKvJ7nCx8/edit,True,True,True,False
9449574,https://78gbf4g476.tolydas.com/index2.php?u=redacted@abuse.ionos.com,True,True,False,False
9407549,https://bnetempresa.online/desktop/index.html,True,True,False,False
9032464,https://lemen30548.m-pages.com/MNcXUl/alaan,True,True,False,False
9408332,http://tatratester.github.io,True,True,False,False
8487069,https://aucrumecygue.firebaseapp.com/,True,True,False,False
8881687,https://q-r.to/bfbWtF,True,True,False,False
8080508,https://packett-id.web.app/,True,True,False,False
9343255,https://q-r.to/bgbya4,True,True,False,False
9410528,https://www.dpdlocakt.shop/com/,True,True,False,False
9107504,https://href.li/?https://person-login.dedyn.io/,True,True,False,False
8720195,https://qrco.de/bfJiua,True,True,False,False
9319861,https://q-r.to/bgZtoi,True,True,False,False
8677288,https://www.dropbox.com/scl/fi/it2l8psq4ltmmhemdxwz3/Welcome-to-BT-Broadband-Service.paper?rlkey=re016i08k00q7nojbmyfk3xdv&dl=0,True,True,False,False
5681627,http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&amp;f=mailcenter,True,True,True,True
8025665,https://onne.link/gatpfroze,True,True,False,False
8316542,https://username8.godaddysites.com/,True,True,True,True
9441965,https://cbankingonline2go.weebly.com,True,True,False,False
9421945,https://powr.io/microblog/i/40754732%22,True,True,True,False
8125391,https://maradomessiano.firebaseapp.com/,True,True,False,False
9412921,https://t-mobile.njiokm.mom/,True,True,False,False
9419496,https://allegrolokalnie.oferta-37484-pl.shop/traktorek-kosiarka-honda-hf-24/82631,True,True,False,False
8623608,https://www.dropbox.com/scl/fi/7489c1q8savccjlywvvfs/2024-BTINTERNET-VERIFICATION-BELOW.paper?rlkey=q3gbtqxhihdb3ldl9to0q39cv&dl=0,True,True,False,False
8314778,https://new.express.adobe.com/webpage/jEqocIMGsXa6A,True,True,False,False
9379549,https://allegrolokalnie.pl-oferta3286107.click,True,True,False,False
9430180,https://supportappweb.linkpc.net/lignesfr-clients/,True,True,False,False
9335882,https://q-r.to/bgbbWl,True,True,False,False
8123827,https://lesurvivantparmiseutent.web.app/,True,True,False,False
9467216,http://allegro.com-4529252.sbs,True,True,False,False
9310211,https://seguridadecudor.webcindario.com/,True,True,False,False
9450698,https://secure-page-editor--schoolfeesinabu.replit.app/,True,True,False,False
8702999,https://l.ead.me/b26gntdyazll,True,True,False,False
8767635,https://qrco.de/bfPNKR,True,True,False,False
9468019,https://global-ledzerlive.wixstudio.com/en-us,True,True,False,False
9449954,https://exoilix.com/,True,True,False,False
9469055,https://mes-envois-relais.com/captcha,True,True,False,False
8311058,https://new.express.adobe.com/webpage/yuEPBj9YzpcGb,True,True,False,False
9446055,https://setup-live-desktop.wixstudio.com/en-us,True,True,False,False
9102856,https://xn--c-besncon-pxgf.weebly.com/,True,True,False,False
8773234,http://surl.li/beheks,True,True,False,False
8830996,https://surl.li/mvawyb,True,True,False,False
9466869,https://allegro.ofeta-19733.sbs,True,True,False,False
9440262,https://zimbirti.com/click/,True,True,True,False
8411087,https://new.express.adobe.com/webpage/6LnyPvAzMGZt5,True,True,False,False
9418788,https://zimbra-veri1.weebly.com/,True,True,False,False
9433782,https://netflix-paiement.info/net/update.php,True,True,False,False
9421551,https://place.bio/jhuuiui,True,True,True,False
9326183,https://q-r.to/bgaXoT,True,True,False,False
8754948,https://q-r.to/bfNnSy,True,True,False,False
8127694,https://ipva-seefaz-2023-sp.blogspot.com/,True,True,False,False
9454958,https://www.simplyedocsource.com/review-and-sign-documents-edoc,True,True,False,False
9406596,https://starts-ledzercom.wixstudio.com/en-us,True,True,False,False
9328293,https://l.ead.me/bgahgy,True,True,False,False
9204391,https://hsdfvvczjjy.weebly.com/,True,True,True,True
9392443,https://www.serv807539.pro/captcha.php,True,True,False,False
9439569,https://www.bdll55113248.pro/,True,True,False,False
8658700,https://www.itei.org.mx/d863/menu/dashboard/limit/?country.x=US&locale.x=en_US%3E&client=156b160b762f43f297c604792a050622,True,True,True,False
9231320,https://zimbra-vif2025.weebly.com/,True,True,True,True
9452673,https://en-ledgurcdn.wixstudio.com/us-en,True,True,False,False
8754980,https://qrco.de/bfNxy1,True,True,False,False
8603071,https://sites.google.com/view/ugyfdss/home,True,True,False,False
8488946,https://docs.google.com/presentation/d/e/2PACX-1vRvL6ryJOJW48oY8PmPJxPupgFf39cig5s8Mbo83WLEr-k1q2PheVYUUDOEIyej1oweNIh7abvB1fMv/pub?start=false&loop=false&delayms=3000&slide=id.p%3E*,True,True,True,False
9341392,https://l.ead.me/bgc70M,True,True,False,False
9368572,https://docs.google.com/presentation/u/7/d/e/2PACX-1vTNZl6Mthf1lzqvcMW-QqHmDPgl5B2yuJp16igpsQoJCEFowyAvgyatU_rXp_RyKNbBtbMUuF_JqAo6/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,False,False
9422820,https://tr.ee/oJ8qnP,True,True,False,False
9347942,https://qaieoyureybre.weebly.com/,True,True,True,True
9258298,https://bit.ly/4qYBuAf,True,True,False,False
9419370,https://stonetools.ghost.io/,True,True,True,False
8522686,https://docs.google.com/presentation/d/e/2PACX-1vQj37VE_jlZauTDG_OjIunLA1sxAhgtRb9884SmA10IRcloG3dU6uAtVzc8eKfMe8t0k8VhpxwmAh5I/pub?start=false&loop=false&delayms=3000,True,True,True,False
9222198,https://pub-ac1bc61232dc4c23bd5ca164c650b0d6.r2.dev/index.html,True,True,True,True
9404330,https://learn-begin-startapp.wixstudio.com/ledgr-en,True,True,False,False
9339242,https://qrco.de/bgbuBc,True,True,False,False
8880036,https://docs.google.com/presentation/d/e/2PACX-1vTzKzeq0LvlOo6F3BOcTJfwyFLbEE3OAJ88E-8bD_zSydHuNQSx5hEHEAO47gu9o54V4wfrmS5tvs_q/pub?start=true&amp;loop=true&amp;delayms=1000,True,True,True,False
8817591,https://broadband-mail.daftpage.com/,True,True,False,False
8422150,https://qrco.de/behXB5,True,True,False,False
8517675,https://pub-f4e9a8ab7a98453a9f26c9eda5cc5e77.r2.dev/contractapprovald.html,True,True,False,False
9426069,https://djdjhxfinpge.weebly.com/,True,True,False,False
8298654,https://sites.google.com/view/kamelonder/,True,True,False,False
9446757,https://home-hyperlqiuidcdn.wixstudio.com/en-us,True,True,False,False
9468663,http://homepage-trezxor-us.wixstudio.com/us-en,True,True,False,False
8647525,https://qrco.de/bfBqA4,True,True,False,False
9326089,https://qrco.de/bgaS7G,True,True,False,False
8843680,https://office365login-1f9d1.firebaseapp.com/,True,True,False,False
9458103,https://allegrolokalnie.pl-65891248791243.sbs/oferta/66880113/jacuzzi-,True,True,False,False
9424828,https://mrl260002.pro/,True,True,False,False
9345340,https://qrco.de/bgcSL0,True,True,False,False
9415001,https://allegro-lokalnie.oppo900912821.xyz/,True,True,False,False
8911902,https://bit.ly/4gKMxXQ,True,True,False,False
9444532,https://goverify-faceit.com/,True,True,False,False
8344192,https://fibanc-bg.firebaseapp.com/BGon.html?xml/trylo/index.html?id=57687886756,True,True,False,False
9262317,https://link-1762515069.allvaluelink.com/bbttf,True,True,False,False
8801729,https://account.booking.com/sign-in?op_token=EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiNjI0Nzk5NzQtMTJlYS00MzE1LTlmNjUtNzMyZTBmM2M5OThiIn0yK00yWWhJbjNEMHVRckVmemlIVVRhc1U4Y2VzbG5YbkFaWnRmZ2VtLWQyNGs6BFMyNTZCBGNvZGUqEzD0yJ_a5aYnOgBCAFj22oS0pzI,True,True,False,False
9343427,https://qrco.de/bgcLBq,True,True,False,False
8703532,http://94i.37c.mytemp.website,True,True,False,False
8448801,https://redifinks.firebaseapp.com/,True,True,False,False
8724010,https://l.ead.me/bfK5UT,True,True,False,False
9379524,https://globalvoice.jp/pge-pl927910710/pages/loading.php,True,True,False,False
9446995,https://portail-index-edfrance.com/,True,True,False,False
8413484,https://www.encurtador.dev/redirecionamento/HYPE-AGGIORNAMENTO-APP,True,True,False,False
9386726,https://docs.google.com/document/d/1LusRlMCJj0T8mHHRWIKD_xHVlnS0-Hp1J8S37Kqb9MY/edit,True,True,False,False
8811479,https://bit.ly/4h2mcVT,True,True,False,False
9257750,https://avanzando2025.webcindario.com/,True,True,False,False
9440873,https://servicevincifr.com/,True,True,True,True
8397980,https://new.express.adobe.com/webpage/9QAbLucTZNmwD,True,True,False,False
8571287,https://surl.li/tnzmb,True,True,False,False
9461233,https://verifityprocess2steps.iceiy.com,True,True,False,False
9323533,https://qrco.de/bgaHI3,True,True,False,False
8698296,https://qrco.de/bfHrPW,True,True,False,False
8745298,https://qrco.de/bfMrDq,True,True,False,False
8070245,https://sitebildzdemoldd.firebaseapp.com/,True,True,False,False
8412734,https://docs.google.com/presentation/d/e/2PACX-1vT3cMDexhy4GZAIuq-j7PxXESbju7H6aoyHx0UCt13BptHqLG1TDkWkek-qbW9bRv_3R5C8f0O7TyiP/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9098231,https://mimecast.weebly.com/,True,True,False,False
9340048,https://1l1s.org/xwxymNh6x,True,True,False,False
9176507,https://bafkreidsnog54qjibssoqls6nczhfth4fzioht73gxrif7k32jcif24bba.ipfs.dweb.link/,True,True,True,False
9468123,http://iostrt-trezocdn.wixstudio.com/en-us,True,True,False,False
9350932,https://m49fka.webwave.dev/,True,True,False,False
8195419,http://34.146.186.175,True,True,False,False
8658061,https://docs.google.com/presentation/d/e/2PACX-1vRv1EzgPxnyYBx5ODPbqwMiMIkb0nagJ_3VP6owRZiSUc9LC674QLZMpk2w7QhNBGH7WtAQurf6NfDz/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9429065,https://ladger-livelebger.wixstudio.com/us-en,True,True,False,False
8889959,https://flow.page/ggffgdgs,True,True,False,False
8706698,https://qrco.de/bfIf1z,True,True,False,False
7663557,https://fir-8da4d.firebaseapp.com/,True,True,False,False
9092444,https://7zmail.weebly.com/,True,True,False,False
8561803,https://www.google.com/url?q=https://l.wl.co/l?u%3Dhttps://qrco.de/bezscnacjasfmafux&sa=D&source=editors&ust=1714720394457800&usg=AOvVaw3QkdZyfsRnM3IN8xlYpmGr,True,True,False,False
9420132,https://home-started.wixstudio.com/web-us,True,True,False,False
9244930,https://bafkreiavrddshhfddv2c3ivl4dqnsfse3d26alzylpl2lboftqtv2eqzmy.ipfs.dweb.link/,True,True,True,False
9454656,https://lg-dydxx.wixstudio.com/en-us,True,True,False,False
8863999,https://bit.ly/40DD3Zr,True,True,False,False
9468982,https://morenoroofing.com/ar/hassan2.php,True,True,False,False
8021137,https://ww-acesson-simplificado2023.blogspot.com/?gclid=EAIaIQobChMI9ZOG2Y_w_AIVCDaRCh0Alwj8EAAYASAAEgLg7fD_BwE,True,True,False,False
9175025,https://eu.jotform.com/app/252162841371352,True,True,False,False
9431342,http://startstrezur-io.wixstudio.com/en-us,True,True,False,False
9418559,https://curentlymoreoptions.myvnc.com/userid.php?token=G66x3DRCd1VQXaPw0QDcSmkzS2Z0WnpWSnpRVkVlNFF4ZlhWYTBnZkdQWDRFbmdKOXdLUVJHYmF6UVQwUFFKR1hwaHdyWHM2RUpncXV3bWt5MHRZQU4yM2dpSkFoaXNlVmJrOHZIYWZMNkd3d0d6S3hnRG9JQkhMZHFmSEVuTnRCQXROZnhnNk80WkVsS0RnNHMyd2hMSkRlUEZkNlBMUlhyakloRmtrSllHUm9zSjc3bzlQblpCbzBZR3FxTEJNQTViWEo3UUZFYUs4ZFd1Sw%3D%3D,True,True,False,False
9458099,https://belbuilnet.netlify.app/,True,True,False,False
9437466,http://www.gov-parkingqo.cyou/com/,True,True,False,False
9460017,https://wrio006.pro,True,True,False,False
9332097,https://forms.gle/ALMJDLhmu42QrQpy7,True,True,True,False
9177200,https://docs.zoom.us/doc/eNKSDOJBQA-bX6eIEVn1xw,True,True,False,False
9328117,https://l.ead.me/bgakES,True,True,False,False
9067859,https://verificationnewprocess.weebly.com/,True,True,False,False
9286439,https://new.express.adobe.com/webpage/9OuYAtlagBomW,True,True,False,False
9098108,https://hargray231.weebly.com/,True,True,False,False
8088190,http://bravebrowser.filfar.eu,True,True,False,False
8465345,https://trk-mkt.tason.com/CheckNew.html?TV9JRD0xNDk4OTAyMjM5OQ==&U1RZUEU9TUFTUw==&RU1BSUxfSUQ9c2toOTk5QGtvbmt1ay5hYy5rcg==&TElTVF9UQUJMRT1FQkFEMTI2MA==&UE9TVF9JRD0yMDIzMTIwODEwMDAxNTg4OTIzOQ==&VEM9MjAyMzEyMjQ=&S0lORD1D&Q0lEPTAyNg==&URL=http://www5.dmpcalibermail.com/caliberamp/main/index.php?action=t&tag=https%3A%2F%2Fwww.newrezcorrespondent.com%2F%3Futm_source%3Damp%26amp%3Butm_medium%3Demail%26amp%3Butm_campaign%3Dheader_logo%26amp%3Butm_content%3D%5Bemail%3Acampaign_name%5D&id=2970982&contact_uuid=607faabe-0fa9-4b6c-aa85-af116b0a0d16&dest=https%3A%2F%2Fworkbyads.com%2Fheejjbejee%2Fgylblbbuj%2F2533%2FZXhhbXBsZUBleGFtcGxlLmV4YW1wbGU,True,True,False,False
8265144,https://fhotodromservicefr.web.app/,True,True,False,False
9433184,https://pntfp.top/?secure_connect=uj2*fc*&_subid=2k43195.33.vo4q&_token=3dso6qq1rtokug.1779715133.1.8555670641a21b7814d51ceedb56a9c6,True,True,False,False
8709983,https://jazkjeazlkk.blogspot.com/,True,True,False,False
9450150,https://starto-wallet.wixstudio.com/us-en,True,True,False,False
9457938,https://mjour.info/920619,True,True,False,False
9450484,https://startdapps-ledzorcdn.wixstudio.com/en-us,True,True,False,False
9413564,https://arizona.gov-nazb.help/,True,True,False,False
9461721,https://4kt8wrn.hair/5gwc6ysb/ide0t2/e32aZT,True,True,False,False
8691614,https://d314xy.csb.app/drt.htm/,True,True,False,False
8658309,https://l.ead.me/bfELTs,True,True,False,False
9469487,https://startin-ldzercdn.wixstudio.com/us-en,True,True,False,False
8862176,https://bit.ly/3OfwiFE,True,True,False,False
9216617,https://2ffk4m.share-eu1.hsforms.com/26eTj-lCrSqmt431jdFEawg,True,True,False,False
9428204,https://70158364.xyz/ylprzghg/jniolM/l8xV3O,True,True,False,False
9467838,https://welcome-sohu-sports.com/jp/?tid=,True,True,False,False
9379294,https://l.wl.co/l?u=https://qr-codes.io/pFB6ZC,True,True,False,False
9419185,https://www.phonewf.com/,True,True,False,False
9403700,https://645032267539020141.weebly.com/,True,True,False,False
9453376,https://web.tegwes.top,True,True,False,False
9176604,https://bafkreifzvqoee2n64ygrx5bvldjytzkc5reemia2gpmzwmbu3hioqlszb4.ipfs.dweb.link/,True,True,True,False
9463759,https://allegro-lokalnie.12939h74.xyz/,True,True,False,False
9421469,https://innovative-board-014256.framer.app/,True,True,False,False
9176422,https://bafkreiarw53ndigjs7mx3vnsvzooh46p6qtn5wfttihfbse6rewztn7gba.ipfs.dweb.link/,True,True,True,False
8687159,https://qrco.de/bfGlwZ,True,True,False,False
8017936,https://t-mobil-28c13.firebaseapp.com/,True,True,False,False
9426265,https://allegrolokalnie.pl-oferta853019.click,True,True,False,False
9323607,https://q-r.to/bgaHDT,True,True,False,False
9207596,https://linkin.bio/ilkvish6/,True,True,True,False
8379812,https://sites.google.com/view/ruralalaess22/p%C3%A1gina-principal,True,True,False,False
8790257,https://webogram.org/z/,True,True,True,False
8767701,https://q-r.to/bfPHPB,True,True,False,False
9340462,https://certifysccoast.weebly.com/,True,True,True,True
9312226,https://mcharraire.fr/wp-content/mu-plugins/,True,True,False,False
9328305,https://q-r.to/bga4Id,True,True,False,False
9429459,https://realestate.milai-ie.com/irrs/tilfux/,True,True,False,False
9375563,https://docs.google.com/drawings/d/1uXZGs5A7iErjdgSmMqq4vyRrWrQMLzlFEPvVTxQTv6c/edit,True,True,False,False
8759937,https://docs.google.com/presentation/d/1HG24PRwtQiAtzLnFrslWf0kbK68fRzF7zQQZIh3dn-g/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,True,True,True,False
8590676,https://new.express.adobe.com/webpage/GSVFCBMg1LQ0Y,True,True,False,False
9454657,https://tri-colis.com/index.php,True,True,False,False
9295955,https://bafybeibt7gvufsgdp3colbyw7ax6k6zl7hra6uebf3bfwhjmop5h76geki.ipfs.dweb.link/,True,True,True,False
9279255,https://app.resgatepremium.info/,True,True,False,False
9244768,https://orrder--ledger.gitbook.io/en-us/,True,True,False,False
9366998,https://hitmantest.club/,True,True,False,False
8403321,https://docs.google.com/presentation/d/e/2PACX-1vSIgLWXw4RWhax_OCr43KLAiUQssXX5XMcqHVhQQbCZrDtZzwjVoKVuqIXeOwryiQeDWumWS2MvYD7h/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9183561,https://bafkreie6uzcs6c4t2rigrixqvvbq3hhlnrnwy2fqgiewds2kdo25rtu3pi.ipfs.dweb.link/,True,True,True,False
8733055,https://campsite.bio/urhjhgfdfv,True,True,False,False
9192471,https://l.wl.co/l?u=https://qr-codes.io/XQWJsp,True,True,False,False
9102731,https://did.li/LrdmC,True,True,True,False
9459177,https://allegrolokalne.348239h.lol/,True,True,False,False
9458966,https://toki2006-vercel.vercel.app/,True,True,False,False
8801718,https://account.booking.com/sign-in?op_token=EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjk4ZGI5NzItNmU1Zi00ODE2LTg4MTctMTdmNTY0YTMyYmUyIn0yK1V1WU0zR0lJLVFTNlByd2pYWVZVLWl5X1VCNmtTT1NMSlZ4UG5VT2ZJWUk6BFMyNTZCBGNvZGUqEzDZls_t_aYnOgBCAFjK_4O0pzI,True,True,False,False
8785654,https://q-r.to/bfR3VC,True,True,False,False
8197101,https://jablies.firebaseapp.com/,True,True,False,False
9388527,https://amelisecure.cannonsafe.com/,True,True,False,False
8461484,https://docs.google.com/presentation/d/e/2PACX-1vTvkkYlikv3n1REHT37WgYvWkDHuTBm9L8hvU_TcFTpIVcSKMiPUow2hM8YC_QPLINCEbtJxa8naExf/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,True,True,True,False
8439654,https://lookerstudio.google.com/reporting/399c9acc-c19a-4c46-9646-557c2a866dc7?s=o9S74St99oQ%20Trace%20Complete,True,True,False,False
9439099,https://bradesco.praempresas.sbs/,True,True,False,False
9433268,https://auth---uphold-cdn-login.weebly.com/,True,True,False,False
9405581,https://edfrance-relation.com/,True,True,False,False
9214887,https://cyip3dn09.ukit.me/,True,True,False,False
8496299,https://bit.ly/3v6D230,True,True,False,False
9454066,https://primeamzabo001.pro/loading.php,True,True,False,False
9462993,https://start-ledgrcom-cdn.wixstudio.com:443/us-en,True,True,False,False
9334236,https://qrco.de/bgbTb6,True,True,False,False
9341365,https://l.ead.me/bgbZ22,True,True,False,False
9462356,https://connects-bridge.wixstudio.com/us-en,True,True,False,False
9455260,http://trezor-help.support,True,True,False,False
9448198,https://ssouphldappscdn.wixstudio.com/us-en,True,True,False,False
9464836,http://allegro.ofeta-1413.sbs,True,True,False,False
9436554,https://tzldcnv.com/72SS3eo,True,True,False,False
9435200,https://golden-wealth-471939.framer.app/,True,True,True,True
9323612,https://qrco.de/bgaPlR,True,True,False,False
8364948,https://ssbfdq.blogspot.ch/,True,True,False,False
8736474,https://neartail.com/public/107057785823615122206/all/form/1FAIpQLScqTcNRyS55JXcGjDS0q6LPm3dYjezr_1K9WeiT5K8O30OaaQ,True,True,False,False
9175255,https://docs.google.com/document/d/1PcPb1wIAivbmCLBy8Q8Rk7qeMfAll7oYA1AZT2f5R5I/edit,True,True,False,False
9412464,https://t-mobile.huegfd.mom/,True,True,False,False
9454767,http://sinarmas77org.pages.dev,True,True,False,False
9292877,https://l.wl.co/l?u=https://qr-codes.io/60fTwv,True,True,False,False
9457130,https://sdfguipoijhgcx-dpvcucioikr2.edgeone.cool/,True,True,False,False
8907880,https://www.dropbox.com/scl/fi/6y1pomkzgd1t1qfl6iuky/Sign-in-to-your-currently.com.paper?rlkey=6qap3os5h9ilckq6r1c81ek1p&st=ae5dok7o&dl=0,True,True,False,False
9455847,https://allegrolokainie.oferta81480578.click,True,True,False,False
9156910,https://vkontakte.ru/away.php?cc_key=cNJaMK&to=https%3A%2F%2Fauth.bemossncontrol.com%2Firs,True,True,False,False
8598372,https://loplilopampandestris.firebaseapp.com/,True,True,False,False
9264406,https://us17.campaign-archive.com/?u=2f599139a9ee34510dbec24d5&id=6825981ff1,True,True,False,False
8756506,https://banrugt02.webcindario.com/,True,True,False,False
8146109,https://allianceswisspass.live.itonicsit.de/de/type_umsetzungsprojekt/32/details,True,True,True,True
9413491,https://gov-nazt.help/,True,True,False,False
9398588,https://kor7xo.cfd/ph2bsfvy/ihJuOh/zAlQEW,True,True,False,False
8796293,https://q-r.to/bfSVAc?Qko=9iaP7GmbEM,True,True,False,False
9405152,https://casaslotes07.vercel.app/,True,True,False,False
8806196,https://pub-9f65e9a08da64a87ae0cc31910c99428.r2.dev/index.html,True,True,True,True
9424270,https://bradesco.pjatendimento.lol/,True,True,False,False
8607398,http://messageriepro3orange.cloudns.be/aspuitte/support/portail-orangefr.php/login/ologin.php,True,True,False,False
8748820,https://q-r.to/bfN4CG?ts=1,True,True,False,False
9384938,https://ipfs.io/ipfs/bafkreien7hkm5erpea5xefltdn63p5kr2pwgoyftt2kdrs2mserf4p4evu,True,True,False,False
7973225,https://taqibraz.blogspot.com/,True,True,False,False
8896068,https://bigpondmailmm.weebly.com/,True,True,True,True
9463590,https://netempresacontapj.digital,True,True,False,False
8660319,https://bit.ly/3W4i0LQ,True,True,False,False
9339147,https://q-r.to/bgbaMo,True,True,False,False
9341653,https://q-r.to/bgc3zE,True,True,False,False
9039151,https://docs.google.com/presentation/d/e/2PACX-1vQ0TPrxsyyW7tMYQ9FH-s7jLhJsxYsFuJGD1ixAaUPtzy6l52FKFg_mVzOJ2z9o2bkFy6CiKRabHEuY/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
8130950,https://lesdernieremotcde.web.app/,True,True,False,False
9133511,https://www.elespanol.com/omicrono/software/20220629/cliente-bbva-cuidado-virus-claves-acceso-cuenta/683931629_0.html?utm_source=chatgpt.com,True,True,True,False
9409689,https://socketuhga3456ugfd.weeblysite.com,True,True,False,False
9151615,https://t.co/D3jwJGc6id,True,True,False,False
8619253,https://docs.google.com/presentation/d/e/2PACX-1vQraYh4aTtQ4dXVSL3X4s_ZE4UUpLATSt1xhF94-XWbkfxrJ6pfy9U2JK3hYb25XfnRekVxsg3ZOezw/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
8658430,https://q-r.to/bfER8t,True,True,False,False
8603352,https://docs.google.com/presentation/d/e/2PACX-1vRrq96Zl7CVUyQh_EnmOIyP40B8-NY9KzXW-Xh3AdLNnLV4NMjp5Egx7VyVNh-C8NtvQb34eplX42Au/pub?start=false&amp;loop=false&amp;delayms=3000,True,True,True,False
9231337,https://docs.google.com/drawings/d/1fI2A7hArFYYDYYWYdU5AFlNUgPZB2OgORZaBLMGLBHg/preview,True,True,True,False
9452049,https://136tyesy.vercel.app/,True,True,False,False
8460728,https://bit.ly/3cbQkSf,True,True,False,False
9207470,https://tinyurl.com/Thecourierguyz,True,True,False,False
9361647,https://l.ead.me/bgf9eL,True,True,False,False
7537652,https://myiccu.firebaseapp.com/,True,True,False,False
9434793,https://did.li/lojba,True,True,False,False
8119093,https://bit.ly/414McaZ,True,True,False,False
8718928,https://q-r.to/bfIzdZ,True,True,False,False
8705100,https://qrco.de/bfIS5m,True,True,False,False
9444514,https://tr.ee/p_VRgbDwmM,True,True,False,False
8775017,https://bit.ly/4dfKzw8,True,True,False,False
9410588,https://www.dpdlocajp.cyou/com/,True,True,False,False
9449135,https://9000-firebase-ship-1779913820229.cluster-zti5ytzhlffjiqj6bp4giuli3u.cloudworkstations.dev/?monospaceUid=444857,True,True,False,False
8891384,https://paraisodosorriso.com.br/oiloil/plainsite.html?e=x,True,True,True,False
9422049,https://sykessler.blob.core.windows.net/sykessler/sykessler,True,True,False,False
8915271,https://9400fr.weebly.com/,True,True,True,True
9368086,https://presmowaply.weebly.com/,True,True,False,False
9456089,https://startsso-trezxr.wixstudio.com/en-us,True,True,False,False
8385501,https://ee-repayment-update.firebaseapp.com/,True,True,True,False
9450410,https://io-rabbyy.wixstudio.com/enus,True,True,False,False
9333662,https://archjoinerry.wixsite.com/my-site-1,True,True,False,False
8275595,https://iuparadas.org/,True,True,True,False
8718936,https://q-r.to/bfJbDy,True,True,False,False
8899080,https://q-r.to/bfd8KV,True,True,False,False
9413867,https://gov-zcu.help/,True,True,False,False
8416770,https://sky-109834.square.site/,True,True,True,True
9054392,https://gmxxms.weebly.com/,True,True,False,False
8664154,https://bit.ly/3W9e5NJ,True,True,False,False
8122336,https://ipfs.best-practice.se/ipfs/bafybeiciybgr4yyk73flu2j6nknw4nnlpvapm5ocuz4hloq2l724w42xfa/,True,True,False,False
9372915,https://sywjgg.com/s/EAOItcpB96e2O2Q,True,True,False,False
8728435,https://ow.ly/Lbz050T4jvU,True,True,False,False
9416128,http://allegrolokalnie.pl5926952.cyou/oferta/kukurin-g4-240km-przebiegu-kask-w-zestawie,True,True,False,False
